DateTime,Type,Mode,Fix_Type,Sat_Used_01,Sat_Used_02,Sat_Used_03,Sat_Used_04,Sat_Used_05,Sat_Used_06,Sat_Used_07,Sat_Used_08,Sat_Used_09,Sat_Used_10,Sat_Used_11,Sat_Used_12,PDOP,HDOP,VDOP,Checksum
2024-07-24 03:19:15,$GNGSA,A,3,12,21,22,34,38,40,42,43,44,,,,0.8,0.5,0.6,4*36
2024-07-24 03:19:15,$GNGSA,A,3,02,03,04,,,,,,,,,,0.8,0.5,0.6,5*3B
2024-07-24 03:19:15,$GNGSA,A,3,06,11,12,20,,,,,,,,,0.8,0.5,0.6,1*3D
2024-07-24 03:19:15,$GNGSA,A,3,19,26,33,,,,,,,,,,0.8,0.5,0.6,3*34
2024-07-24 03:19:15,$GNGSA,A,3,07,12,13,21,22,34,38,42,44,,,,0.8,0.5,0.6,4*30
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,06,11,19,20,,,,,,,,,0.8,0.5,0.6,1*36
2024-07-24 03:19:15,$GNGSA,A,3,10,19,26,33,,,,,,,,,0.8,0.5,0.6,3*35
2024-07-24 03:19:15,$GNGSA,A,3,10,11,12,21,22,34,38,40,42,43,44,,0.8,0.5,0.6,4*37
2024-07-24 03:19:15,$GNGSA,A,3,02,03,04,,,,,,,,,,0.8,0.5,0.6,5*3B
2024-07-24 03:19:15,$GNGSA,A,3,11,13,19,20,,,,,,,,,0.8,0.5,0.6,1*32
2024-07-24 03:19:15,$GNGSA,A,3,19,26,33,,,,,,,,,,0.8,0.5,0.6,3*34
2024-07-24 03:19:15,$GNGSA,A,3,07,12,21,22,34,38,40,42,44,,,,0.8,0.5,0.6,4*36
2024-07-24 03:19:15,$GNGSA,A,3,02,03,04,,,,,,,,,,0.8,0.5,0.6,5*3B
2024-07-24 03:19:15,$GNGSA,A,3,06,09,11,19,20,,,,,,,,0.8,0.5,0.6,1*3F
2024-07-24 03:19:15,$GNGSA,A,3,10,19,26,33,,,,,,,,,0.8,0.5,0.6,3*35
2024-07-24 03:19:15,$GNGSA,A,3,11,12,13,21,22,34,38,40,42,44,,,0.8,0.5,0.6,4*33
2024-07-24 03:19:15,$GNGSA,A,3,02,03,04,,,,,,,,,,0.8,0.5,0.6,5*3B
2024-07-24 03:19:15,$GNGSA,A,3,05,06,11,12,19,20,,,,,,,0.8,0.5,0.6,1*30
2024-07-24 03:19:15,$GNGSA,A,3,19,26,33,,,,,,,,,,0.8,0.5,0.6,3*34
2024-07-24 03:19:15,$GNGSA,A,3,07,12,21,22,34,38,42,44,,,,,0.8,0.5,0.6,4*32
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,06,09,11,19,20,,,,,,,,0.8,0.5,0.6,1*3F
2024-07-24 03:19:15,$GNGSA,A,3,19,26,33,,,,,,,,,,0.8,0.5,0.6,3*34
2024-07-24 03:19:15,$GNGSA,A,3,07,11,12,21,22,34,38,40,42,44,,,0.8,0.5,0.6,4*36
2024-07-24 03:19:15,$GNGSA,A,3,02,03,04,,,,,,,,,,0.8,0.5,0.6,5*3B
2024-07-24 03:19:15,$GNGSA,A,3,11,19,20,,,,,,,,,,0.8,0.5,0.6,1*30
2024-07-24 03:19:15,$GNGSA,A,3,19,26,33,,,,,,,,,,0.8,0.5,0.6,3*34
2024-07-24 03:19:15,$GNGSA,A,3,07,12,13,21,22,34,38,42,43,44,,,0.8,0.5,0.6,4*37
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,19,20,,,,,,,0.8,0.5,0.6,1*3A
2024-07-24 03:19:15,$GNGSA,A,3,19,26,33,,,,,,,,,,0.8,0.5,0.6,3*34
2024-07-24 03:19:15,$GNGSA,A,3,07,12,21,22,34,38,40,42,43,44,,,0.8,0.5,0.6,4*31
2024-07-24 03:19:15,$GNGSA,A,3,02,03,04,,,,,,,,,,0.8,0.5,0.6,5*3B
2024-07-24 03:19:15,$GNGSA,A,3,05,11,20,,,,,,,,,,0.8,0.5,0.6,1*3D
2024-07-24 03:19:15,$GNGSA,A,3,19,26,33,,,,,,,,,,0.8,0.5,0.6,3*34
2024-07-24 03:19:15,$GNGSA,A,3,07,11,12,13,14,21,22,34,38,40,42,44,0.8,0.5,0.6,4*31
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,06,09,11,19,20,,,,,,,,0.8,0.5,0.6,1*3F
2024-07-24 03:19:15,$GNGSA,A,3,19,26,33,,,,,,,,,,0.8,0.5,0.6,3*34
2024-07-24 03:19:15,$GNGSA,A,3,12,21,22,34,38,40,42,43,44,,,,0.8,0.5,0.6,4*36
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,19,20,,,,,,,0.8,0.5,0.6,1*3A
2024-07-24 03:19:15,$GNGSA,A,3,10,19,26,33,,,,,,,,,0.8,0.5,0.6,3*35
2024-07-24 03:19:15,$GNGSA,A,3,07,12,21,22,34,38,40,42,43,44,,,0.8,0.5,0.6,4*31
2024-07-24 03:19:15,$GNGSA,A,3,02,03,04,,,,,,,,,,0.8,0.5,0.6,5*3B
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,13,19,20,,,,,,0.8,0.5,0.6,1*38
2024-07-24 03:19:15,$GNGSA,A,3,10,19,26,33,,,,,,,,,0.8,0.5,0.6,3*35
2024-07-24 03:19:15,$GNGSA,A,3,12,13,21,22,34,38,40,42,43,44,,,0.8,0.5,0.6,4*34
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,19,20,,,,,,,0.8,0.5,0.6,1*3A
2024-07-24 03:19:15,$GNGSA,A,3,19,26,33,,,,,,,,,,0.8,0.5,0.6,3*34
2024-07-24 03:19:15,$GNGSA,A,3,07,12,21,22,34,38,40,42,43,44,,,0.8,0.5,0.6,4*31
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,11,19,20,,,,,,,,0.8,0.5,0.6,1*33
2024-07-24 03:19:15,$GNGSA,A,3,19,26,33,,,,,,,,,,0.8,0.5,0.6,3*34
2024-07-24 03:19:15,$GNGSA,A,3,07,11,12,21,22,34,38,40,42,43,44,,0.8,0.5,0.6,4*31
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,19,20,,,,,,,0.8,0.5,0.6,1*3A
2024-07-24 03:19:15,$GNGSA,A,3,10,19,26,33,,,,,,,,,0.8,0.5,0.6,3*35
2024-07-24 03:19:15,$GNGSA,A,3,07,12,13,21,22,34,38,40,42,43,44,,0.8,0.5,0.6,4*33
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,11,19,20,,,,,,,,0.8,0.5,0.6,1*33
2024-07-24 03:19:15,$GNGSA,A,3,10,19,26,33,,,,,,,,,0.8,0.5,0.6,3*35
2024-07-24 03:19:15,$GNGSA,A,3,07,11,12,21,22,34,38,42,43,44,,,0.8,0.5,0.6,4*35
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,11,12,19,20,,,,,,,0.8,0.5,0.6,1*30
2024-07-24 03:19:15,$GNGSA,A,3,19,33,,,,,,,,,,,0.8,0.5,0.6,3*30
2024-07-24 03:19:15,$GNGSA,A,3,07,12,21,22,34,38,40,42,43,44,,,0.8,0.5,0.6,4*31
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,19,20,,,,,,,0.8,0.5,0.6,1*3A
2024-07-24 03:19:15,$GNGSA,A,3,10,19,33,,,,,,,,,,0.8,0.5,0.6,3*31
2024-07-24 03:19:15,$GNGSA,A,3,07,12,13,21,22,34,38,40,42,44,,,0.8,0.5,0.6,4*34
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,11,19,20,,,,,,,,0.8,0.6,0.6,1*30
2024-07-24 03:19:15,$GNGSA,A,3,19,26,33,,,,,,,,,,0.8,0.6,0.6,3*37
2024-07-24 03:19:15,$GNGSA,A,3,07,12,21,22,34,38,40,42,43,44,,,0.8,0.6,0.6,4*32
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.6,0.6,5*3A
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,19,20,,,,,,,0.8,0.6,0.6,1*39
2024-07-24 03:19:15,$GNGSA,A,3,10,19,26,33,,,,,,,,,0.8,0.6,0.6,3*36
2024-07-24 03:19:15,$GNGSA,A,3,07,12,21,22,34,38,40,42,44,,,,0.8,0.6,0.6,4*35
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.6,0.6,5*3A
2024-07-24 03:19:15,$GNGSA,A,3,05,06,11,19,20,,,,,,,,0.8,0.6,0.6,1*30
2024-07-24 03:19:15,$GNGSA,A,3,19,33,,,,,,,,,,,0.8,0.6,0.6,3*33
2024-07-24 03:19:15,$GNGSA,A,3,07,11,12,13,21,22,34,38,40,43,44,,0.8,0.6,0.6,4*36
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.6,0.6,5*3A
2024-07-24 03:19:15,$GNGSA,A,3,06,11,12,19,20,,,,,,,,0.8,0.6,0.6,1*36
2024-07-24 03:19:15,$GNGSA,A,3,19,26,33,,,,,,,,,,0.8,0.6,0.6,3*37
2024-07-24 03:19:15,$GNGSA,A,3,07,11,12,21,34,38,40,42,43,44,,,0.8,0.6,0.6,4*32
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.6,0.6,5*3A
2024-07-24 03:19:15,$GNGSA,A,3,05,06,11,12,19,20,,,,,,,0.8,0.5,0.6,1*30
2024-07-24 03:19:15,$GNGSA,A,3,19,33,,,,,,,,,,,0.8,0.5,0.6,3*30
2024-07-24 03:19:15,$GNGSA,A,3,07,10,11,12,21,34,38,40,44,,,,0.8,0.5,0.6,4*31
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,11,12,19,20,,,,,,,0.8,0.5,0.6,1*30
2024-07-24 03:19:15,$GNGSA,A,3,19,33,,,,,,,,,,,0.8,0.5,0.6,3*30
2024-07-24 03:19:15,$GNGSA,A,3,12,21,34,38,40,42,44,,,,,,0.8,0.5,0.6,4*31
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,11,20,,,,,,,,,0.8,0.5,0.6,1*3B
2024-07-24 03:19:15,$GNGSA,A,3,07,33,,,,,,,,,,,0.8,0.5,0.6,3*3F
2024-07-24 03:19:15,$GNGSA,A,3,07,12,21,34,38,40,42,,,,,,0.8,0.5,0.6,4*36
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,19,,,,,,,0.8,0.5,0.6,1*3B
2024-07-24 03:19:15,$GNGSA,A,3,07,19,26,33,,,,,,,,,0.8,0.5,0.6,3*33
2024-07-24 03:19:15,$GNGSA,A,3,11,12,21,34,42,,,,,,,,0.8,0.5,0.6,4*3E
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,11,12,20,,,,,,,,0.9,0.6,0.6,1*3A
2024-07-24 03:19:15,$GNGSA,A,3,07,26,33,,,,,,,,,,0.9,0.6,0.6,3*39
2024-07-24 03:19:15,$GNGSA,A,3,13,21,34,38,40,42,,,,,,,0.9,0.6,0.6,4*32
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.9,0.6,0.6,5*3B
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,20,,,,,,,0.9,0.6,0.6,1*33
2024-07-24 03:19:15,$GNGSA,A,3,07,26,33,,,,,,,,,,0.9,0.6,0.6,3*39
2024-07-24 03:19:15,$GNGSA,A,3,07,12,13,21,22,34,38,40,42,,,,0.9,0.6,0.6,4*36
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.9,0.6,0.6,5*3B
2024-07-24 03:19:15,$GNGSA,A,3,06,09,11,12,20,,,,,,,,0.9,0.6,0.7,1*37
2024-07-24 03:19:15,$GNGSA,A,3,07,26,33,,,,,,,,,,0.9,0.6,0.7,3*38
2024-07-24 03:19:15,$GNGSA,A,3,07,10,11,12,21,22,34,38,42,,,,0.9,0.6,0.7,4*30
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.9,0.6,0.7,5*3A
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,20,,,,,,,0.9,0.6,0.6,1*33
2024-07-24 03:19:15,$GNGSA,A,3,07,33,,,,,,,,,,,0.9,0.6,0.6,3*3D
2024-07-24 03:19:15,$GNGSA,A,3,10,11,12,21,22,34,38,,,,,,0.9,0.6,0.6,4*30
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.9,0.6,0.6,5*3B
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,20,,,,,,,0.9,0.6,0.6,1*33
2024-07-24 03:19:15,$GNGSA,A,3,07,26,33,,,,,,,,,,0.9,0.6,0.6,3*39
2024-07-24 03:19:15,$GNGSA,A,3,10,11,12,21,22,34,38,40,42,44,,,0.9,0.6,0.6,4*32
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.9,0.6,0.6,5*3B
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,13,19,20,,,,,0.9,0.6,0.6,1*39
2024-07-24 03:19:15,$GNGSA,A,3,07,26,33,,,,,,,,,,0.9,0.6,0.6,3*39
2024-07-24 03:19:15,$GNGSA,A,3,10,11,12,13,21,22,34,38,40,42,44,,0.9,0.6,0.6,4*30
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.9,0.6,0.6,5*3B
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,19,20,,,,,,0.8,0.5,0.6,1*39
2024-07-24 03:19:15,$GNGSA,A,3,07,19,26,33,,,,,,,,,0.8,0.5,0.6,3*33
2024-07-24 03:19:15,$GNGSA,A,3,07,10,11,12,21,22,34,38,42,43,,,0.8,0.5,0.6,4*34
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,19,20,,,,,,0.8,0.5,0.6,1*39
2024-07-24 03:19:15,$GNGSA,A,3,07,19,26,33,,,,,,,,,0.8,0.5,0.6,3*33
2024-07-24 03:19:15,$GNGSA,A,3,07,10,11,12,21,22,34,38,40,43,44,,0.8,0.5,0.6,4*36
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,13,19,20,,,,,,0.8,0.5,0.6,1*38
2024-07-24 03:19:15,$GNGSA,A,3,07,10,19,26,33,,,,,,,,0.8,0.5,0.6,3*32
2024-07-24 03:19:15,$GNGSA,A,3,07,10,12,21,22,34,38,40,42,,,,0.8,0.5,0.6,4*37
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,19,20,29,,,,,0.7,0.5,0.6,1*3D
2024-07-24 03:19:15,$GNGSA,A,3,07,19,26,33,,,,,,,,,0.7,0.5,0.6,3*3C
2024-07-24 03:19:15,$GNGSA,A,3,10,11,12,21,22,34,38,42,44,,,,0.7,0.5,0.6,4*3B
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.7,0.5,0.6,5*36
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,13,19,20,,,,,0.7,0.5,0.6,1*34
2024-07-24 03:19:15,$GNGSA,A,3,19,26,33,,,,,,,,,,0.7,0.5,0.6,3*3B
2024-07-24 03:19:15,$GNGSA,A,3,10,11,12,13,21,22,34,38,40,42,43,44,0.7,0.5,0.6,4*3A
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.7,0.5,0.6,5*36
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,19,20,,,,,,,0.7,0.5,0.6,1*35
2024-07-24 03:19:15,$GNGSA,A,3,07,19,33,,,,,,,,,,0.7,0.5,0.6,3*38
2024-07-24 03:19:15,$GNGSA,A,3,07,10,11,12,13,21,22,34,38,40,42,44,0.7,0.5,0.6,4*3A
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.7,0.5,0.6,5*36
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,19,20,,,,,,0.7,0.5,0.6,1*36
2024-07-24 03:19:15,$GNGSA,A,3,26,33,,,,,,,,,,,0.7,0.5,0.6,3*33
2024-07-24 03:19:15,$GNGSA,A,3,10,11,12,13,21,22,34,38,40,42,43,44,0.7,0.5,0.6,4*3A
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.7,0.5,0.6,5*36
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,13,20,,,,,,,0.7,0.5,0.6,1*3F
2024-07-24 03:19:15,$GNGSA,A,3,07,19,33,,,,,,,,,,0.7,0.5,0.6,3*38
2024-07-24 03:19:15,$GNGSA,A,3,10,11,12,13,21,22,34,38,40,42,44,,0.7,0.5,0.6,4*3D
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.7,0.5,0.6,5*36
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,19,20,,,,,,,0.7,0.5,0.6,1*35
2024-07-24 03:19:15,$GNGSA,A,3,07,19,26,33,,,,,,,,,0.7,0.5,0.6,3*3C
2024-07-24 03:19:15,$GNGSA,A,3,10,11,12,13,21,22,34,38,43,44,,,0.7,0.5,0.6,4*38
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.7,0.5,0.6,5*36
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,20,29,,,,,,0.8,0.5,0.6,1*3A
2024-07-24 03:19:15,$GNGSA,A,3,07,19,33,,,,,,,,,,0.8,0.5,0.6,3*37
2024-07-24 03:19:15,$GNGSA,A,3,10,11,12,13,21,22,34,40,42,43,44,,0.8,0.5,0.6,4*3E
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,19,20,30,,,,,0.7,0.5,0.5,1*36
2024-07-24 03:19:15,$GNGSA,A,3,07,10,26,33,,,,,,,,,0.7,0.5,0.5,3*36
2024-07-24 03:19:15,$GNGSA,A,3,10,12,13,21,22,34,38,44,,,,,0.7,0.5,0.5,4*3C
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.7,0.5,0.5,5*35
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,20,29,,,,,,0.7,0.5,0.5,1*36
2024-07-24 03:19:15,$GNGSA,A,3,07,19,33,,,,,,,,,,0.7,0.5,0.5,3*3B
2024-07-24 03:19:15,$GNGSA,A,3,10,11,12,13,21,22,34,38,40,43,44,,0.7,0.5,0.5,4*3F
2024-07-24 03:19:15,$GNGSA,A,3,02,03,04,,,,,,,,,,0.7,0.5,0.5,5*37
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,13,19,20,,,,,,0.7,0.5,0.5,1*34
2024-07-24 03:19:15,$GNGSA,A,3,07,19,26,33,,,,,,,,,0.7,0.5,0.5,3*3F
2024-07-24 03:19:15,$GNGSA,A,3,10,11,12,13,21,22,34,40,43,44,,,0.7,0.5,0.5,4*34
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.7,0.5,0.5,5*35
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,20,29,,,,,,0.7,0.5,0.5,1*36
2024-07-24 03:19:15,$GNGSA,A,3,07,10,19,33,,,,,,,,,0.7,0.5,0.5,3*3A
2024-07-24 03:19:15,$GNGSA,A,3,10,11,12,13,21,22,34,38,43,44,,,0.7,0.5,0.5,4*3B
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.7,0.5,0.5,5*35
2024-07-24 03:19:15,$GNGSA,A,3,05,06,07,09,11,12,20,,,,,,0.7,0.5,0.5,1*3A
2024-07-24 03:19:15,$GNGSA,A,3,07,26,31,33,,,,,,,,,0.7,0.5,0.5,3*35
2024-07-24 03:19:15,$GNGSA,A,3,10,12,13,21,22,34,40,43,44,,,,0.7,0.5,0.5,4*34
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.7,0.5,0.5,5*35
2024-07-24 03:19:15,$GNGSA,A,3,05,06,07,09,11,12,20,,,,,,0.7,0.5,0.5,1*3A
2024-07-24 03:19:15,$GNGSA,A,3,07,10,19,33,,,,,,,,,0.7,0.5,0.5,3*3A
2024-07-24 03:19:15,$GNGSA,A,3,10,12,13,21,22,34,44,,,,,,0.7,0.5,0.5,4*37
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.7,0.5,0.5,5*35
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,20,,,,,,,0.7,0.5,0.5,1*3D
2024-07-24 03:19:15,$GNGSA,A,3,07,26,33,,,,,,,,,,0.7,0.5,0.5,3*37
2024-07-24 03:19:15,$GNGSA,A,3,10,12,13,21,22,34,38,40,43,44,,,0.7,0.5,0.5,4*3F
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.7,0.5,0.5,5*35
2024-07-24 03:19:15,$GNGSA,A,3,05,06,07,09,11,12,19,20,,,,,0.7,0.5,0.5,1*32
2024-07-24 03:19:15,$GNGSA,A,3,07,10,24,33,,,,,,,,,0.7,0.5,0.5,3*34
2024-07-24 03:19:15,$GNGSA,A,3,10,12,13,21,22,34,40,44,,,,,0.7,0.5,0.5,4*33
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.7,0.5,0.5,5*35
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,20,29,,,,,,0.7,0.5,0.5,1*36
2024-07-24 03:19:15,$GNGSA,A,3,07,33,,,,,,,,,,,0.7,0.5,0.5,3*33
2024-07-24 03:19:15,$GNGSA,A,3,10,12,13,21,22,34,38,40,43,44,,,0.7,0.5,0.5,4*3F
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.7,0.5,0.5,5*35
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,20,,,,,,,0.7,0.5,0.6,1*3E
2024-07-24 03:19:15,$GNGSA,A,3,07,10,19,26,33,,,,,,,,0.7,0.5,0.6,3*3D
2024-07-24 03:19:15,$GNGSA,A,3,10,12,13,21,22,34,38,40,44,,,,0.7,0.5,0.6,4*3B
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.7,0.5,0.6,5*36
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,19,20,29,,,,,0.7,0.5,0.6,1*3D
2024-07-24 03:19:15,$GNGSA,A,3,07,33,,,,,,,,,,,0.7,0.5,0.6,3*30
2024-07-24 03:19:15,$GNGSA,A,3,10,12,13,21,22,34,38,40,43,44,,,0.7,0.5,0.6,4*3C
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.7,0.5,0.6,5*36
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,20,,,,,,,0.8,0.5,0.6,1*31
2024-07-24 03:19:15,$GNGSA,A,3,07,10,19,26,33,,,,,,,,0.8,0.5,0.6,3*32
2024-07-24 03:19:15,$GNGSA,A,3,10,12,13,21,22,34,40,44,,,,,0.8,0.5,0.6,4*3F
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,20,29,,,,,,0.8,0.5,0.6,1*3A
2024-07-24 03:19:15,$GNGSA,A,3,07,19,33,,,,,,,,,,0.8,0.5,0.6,3*37
2024-07-24 03:19:15,$GNGSA,A,3,10,12,13,21,22,34,38,40,42,43,44,,0.8,0.5,0.6,4*35
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,20,,,,,,,0.8,0.5,0.6,1*31
2024-07-24 03:19:15,$GNGSA,A,3,07,19,26,33,,,,,,,,,0.8,0.5,0.6,3*33
2024-07-24 03:19:15,$GNGSA,A,3,10,12,13,21,22,34,38,40,43,44,,,0.8,0.5,0.6,4*33
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,19,20,,,,,,0.8,0.5,0.6,1*39
2024-07-24 03:19:15,$GNGSA,A,3,07,19,33,,,,,,,,,,0.8,0.5,0.6,3*37
2024-07-24 03:19:15,$GNGSA,A,3,10,12,13,21,22,34,40,42,44,,,,0.8,0.5,0.6,4*39
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,20,,,,,,,0.8,0.5,0.6,1*31
2024-07-24 03:19:15,$GNGSA,A,3,07,19,33,,,,,,,,,,0.8,0.5,0.6,3*37
2024-07-24 03:19:15,$GNGSA,A,3,10,11,12,13,21,22,34,40,43,44,,,0.8,0.5,0.6,4*38
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,20,,,,,,,,0.8,0.5,0.6,1*32
2024-07-24 03:19:15,$GNGSA,A,3,07,19,26,33,,,,,,,,,0.8,0.5,0.6,3*33
2024-07-24 03:19:15,$GNGSA,A,3,10,12,13,21,22,34,38,40,42,44,,,0.8,0.5,0.6,4*32
2024-07-24 03:19:15,$GNGSA,A,3,03,04,,,,,,,,,,,0.8,0.5,0.6,5*39
2024-07-24 03:19:15,$GNGSA,A,3,05,06,09,11,12,13,19,20,,,,,0.8,0.5,0.6,1*3B
2024-07-24 03:19:15,$GNGSA,A,3,07,19,33,,,,,,,,,,0.8,0.5,0.6,3*37
